"X1","X2","Y"
1.669,0.386,0
1.671,0.398,0
2.075,0.402,0
2.67,0.43,0
2.389,0.481,0
1.79,0.494,0
1.773,0.491,0
1.512,0.472,0
1.505,0.471,0
1.725,0.468,0
1.724,0.469,0
1.724,0.469,0
1.724,0.469,0
1.724,0.469,0
1.724,0.469,0
1.724,0.469,0
1.723,0.469,0
1.723,0.469,0
1.723,0.468,0
1.723,0.468,0
1.723,0.468,0
1.722,0.468,0
1.72,0.468,0
1.696,0.466,0
1.672,0.463,0
1.663,0.463,0
1.655,0.462,0
1.647,0.461,0
1.426,0.461,0
1.415,0.462,0
1.603,0.463,0
1.593,0.464,0
1.38,0.465,0
1.371,0.466,0
1.363,0.467,0
1.355,0.469,0
1.347,0.471,0
1.34,0.472,0
1.332,0.474,0
1.515,0.476,0
1.505,0.478,0
1.494,0.479,0
1.484,0.481,0
1.454,0.486,0
1.444,0.488,0
1.415,0.494,0
5,0.427,0
3.332,0.433,0
3.333,0.437,0
3.334,0.442,0
3.334,0.453,0
2.451,0.486,0
2.411,0.47,0
2.391,0.464,0
2.372,0.458,0
2.354,0.452,0
2.337,0.448,0
2.304,0.441,0
2.274,0.44,0
2.258,0.439,0
2.248,0.445,0
2.233,0.45,0
2.214,0.459,0
2.195,0.445,0
2.179,0.437,0
2.181,0.436,0
2.181,0.436,0
2.174,0.436,0
2.169,0.436,0
2.163,0.436,0
2.147,0.444,0
2.138,0.442,0
2.129,0.487,0
2.119,0.486,0
2.074,0.457,0
2.062,0.458,0
2.049,0.462,0
2.035,0.473,0
2.021,0.492,0
2.008,0.481,0
1.482,0.469,0
1.482,0.468,0
1.132,0.466,0
1.54,0.465,0
1.12,0.464,0
1.132,0.464,0
1.125,0.464,0
1.12,0.465,0
1.114,0.465,0
1.103,0.466,0
1.504,0.469,0
1.496,0.47,0
1.485,0.472,0
1.476,0.473,0
1.468,0.475,0
1.46,0.476,0
1.451,0.478,0
1.435,0.481,0
1.427,0.483,0
1.419,0.485,0
1.412,0.487,0
1.404,0.489,0
1.399,0.492,0
1.799,0.368,0
0.949,0.366,0
0.944,0.364,0
1.726,0.384,0
1.693,0.389,0
2.678,0.396,0
2.642,0.444,0
2.551,0.471,0
2.537,0.48,0
1.528,0.486,0
1.525,0.485,0
1.525,0.485,0
1.525,0.485,0
1.524,0.485,0
1.526,0.485,0
1.523,0.485,0
1.525,0.485,0
1.522,0.485,0
1.522,0.484,0
1.521,0.484,0
1.524,0.484,0
1.527,0.484,0
1.523,0.484,0
1.523,0.484,0
1.525,0.484,0
1.522,0.484,0
1.525,0.484,0
1.527,0.483,0
1.527,0.483,0
1.523,0.483,0
1.735,0.483,0
1.525,0.483,0
1.734,0.483,0
1.733,0.483,0
1.525,0.483,0
1.732,0.483,0
1.732,0.483,0
1.731,0.483,0
1.731,0.483,0
1.731,0.482,0
1.731,0.482,0
1.731,0.482,0
1.729,0.483,0
1.726,0.482,0
1.722,0.482,0
1.716,0.481,0
1.678,0.477,0
1.65,0.475,0
1.644,0.475,0
1.637,0.475,0
1.431,0.475,0
1.425,0.475,0
1.617,0.475,0
1.403,0.476,0
1.392,0.478,0
1.384,0.478,0
1.376,0.479,0
1.371,0.481,0
1.363,0.483,0
1.355,0.484,0
1.532,0.486,0
1.522,0.488,0
1.501,0.492,0
1.491,0.494,0
3.3,0.468,0
3.302,0.479,0
