"X1","X2","Y"
1.558,1.413,0
1.556,1.414,0
1.555,1.418,0
1.558,1.419,0
1.554,1.42,0
1.543,1.443,0
1.35,5,0
1.34,2.669,0
1.329,2.657,0
1.321,2.647,0
1.311,2.636,0
1.299,1.327,0
1.315,1.304,0
1.304,1.291,0
1.274,1.274,0
1.28,1.268,0
1.239,1.258,0
1.201,1.174,0
1.191,1.177,0
1.181,1.18,0
1.172,1.18,0
1.159,1.179,0
1.15,0.94,0
1.144,0.947,0
1.135,0.958,0
1.126,1.183,0
1.121,1.184,0
1.107,1.185,0
1.096,1.186,0
1.082,1.189,0
1.072,1.198,0
1.061,2.505,0
1.054,1.007,0
1.044,1.009,0
1.033,1.01,0
1.005,1.023,0
0.993,1.041,0
0.981,1.029,0
0.973,1.034,0
0.957,1.033,0
0.944,1.003,0
0.931,1.001,0
0.918,1.038,0
0.904,1.039,0
1.893,1.428,0
1.876,1.419,0
1.859,1.413,0
1.84,1.405,0
1.801,1.398,0
1.782,1.394,0
1.763,1.389,0
1.727,1.381,0
1.633,1.38,0
1.693,1.384,0
1.678,1.412,0
1.663,1.378,0
1.649,1.372,0
1.559,1.367,0
1.578,1.364,0
1.547,1.361,0
1.555,1.358,0
1.45,1.362,0
1.369,2.692,0
1.358,2.689,0
1.342,2.686,0
1.284,0.935,0
1.276,2.253,0
1.254,1.324,0
1.245,1.336,0
1.234,2.293,0
1.115,2.358,0
1.098,2.365,0
1.081,2.372,0
1.014,2.401,0
0.997,2.407,0
0.948,0.903,0
0.932,0.908,0
0.915,0.913,0
2.096,3.091,0
2.085,3.097,0
1.995,1.464,0
1.981,1.455,0
1.968,1.452,0
1.956,1.447,0
1.943,1.446,0
1.918,1.442,0
1.905,1.441,0
1.891,1.437,0
1.862,1.434,0
1.848,1.433,0
1.818,1.43,0
1.804,1.431,0
1.79,1.43,0
1.762,1.44,0
1.686,1.432,0
1.677,1.424,0
1.658,1.422,0
1.646,1.421,0
1.359,0.915,0
1.345,0.982,0
1.332,2.168,0
1.304,2.192,0
1.29,2.204,0
1.277,2.217,0
1.263,2.229,0
1.249,1.292,0
1.236,1.297,0
1.223,1.305,0
1.21,1.312,0
1.201,1.319,0
1.19,2.29,0
1.181,2.298,0
1.17,2.304,0
1.157,1.762,0
1.132,2.326,0
1.108,2.34,0
1.096,2.347,0
1.874,1.496,0
1.855,1.492,0
1.836,1.488,0
1.817,1.485,0
1.797,1.481,0
1.742,1.473,0
1.706,1.466,0
1.671,1.459,0
1.659,1.456,0
1.641,1.457,0
1.612,1.485,0
1.598,1.449,0
1.584,1.446,0
1.57,1.444,0
1.557,1.442,0
1.545,1.439,0
1.47,1.444,0
1.44,2.738,0
1.395,0.988,0
1.389,2.278,0
1.382,2.283,0
1.37,1.432,0
1.357,1.746,0
1.346,1.748,0
1.335,1.754,0
1.318,1.774,0
1.306,2.35,0
1.292,2.359,0
1.279,1.001,0
1.267,2.373,0
1.251,2.38,0
1.229,2.394,0
1.216,2.401,0
1.204,2.408,0
1.177,2.424,0
1.163,2.429,0
1.132,1.601,0
1.105,0.94,0
1.091,0.938,0
1.08,0.938,0
1.067,0.938,0
1.053,0.939,0
1.038,0.933,0
1.019,0.933,0
1.005,0.933,0
0.991,0.933,0
0.975,0.933,0
0.961,0.935,0
0.946,0.935,0
0.922,0.939,0
0.908,2.468,0
